id_participant,id_block,id_trial,id_scene,id_orientation,rt,hit,x_pos_unmirr,x_pos_mirr,y_pos,age,handedness,gender,date,rt_scaled,is_outlier
1,1,1,Kitchen_9,original,NA,0,-0.34284907618120436,-0.34284907618120436,0.12856132266248282,25,left,female,2022-09-20T11:43:00Z,NA,0
1,1,2,Kitchen_1,mirrored,12.734434833997511,1,-0.07911162306018871,-0.07911162306018871,0.381261159231004,25,left,female,2022-09-20T11:43:00Z,2.4933879452443697,0
1,1,3,Kitchen_7,original,2.2758833749976475,1,-0.530392405469754,-0.530392405469754,-0.00558763794683142,25,left,female,2022-09-20T11:43:00Z,-0.5059235354861974,0
1,1,4,Office_7,original,2.674419374998251,1,0.1932854545157715,0.1932854545157715,0.3518143553852064,25,left,female,2022-09-20T11:43:00Z,-0.39163107300013955,0
1,1,5,Office_9,new,1.653290417001699,1,-0.39274710033934074,-0.39274710033934074,0.3213250167784343,25,left,female,2022-09-20T11:43:00Z,-0.6844712257719632,0
1,1,6,Bedroom_10,original,11.008211542000936,1,0.6511467305271116,0.6511467305271116,0.23490015535123152,25,left,female,2022-09-20T11:43:00Z,1.9983402937328896,0
1,1,7,Bedroom_4,original,2.2052855829970213,1,-0.41652119333329696,-0.41652119333329696,0.33606648403159106,25,left,female,2022-09-20T11:43:00Z,-0.526169624908026,0
1,1,8,Office_10,original,2.9575794160045916,1,-0.26041216427081587,-0.26041216427081587,-0.08261603429343506,25,left,female,2022-09-20T11:43:00Z,-0.31042621731779524,0
1,1,9,Kitchen_8,original,2.0337602500003413,1,-0.6667260295518891,-0.6667260295518891,0.15614928596852656,25,left,female,2022-09-20T11:43:00Z,-0.5753597926391768,0
1,1,10,Office_6,mirrored,1.9174891249931536,1,-0.2691876774591183,-0.2691876774591183,0.31351773948842676,25,left,female,2022-09-20T11:43:00Z,-0.6087041158447984,0
1,1,11,Bathroom_10,mirrored,3.924721208997653,1,0.6809963807213593,0.6809963807213593,-0.09948211268155176,25,left,female,2022-09-20T11:43:00Z,-0.03306854550347795,0
1,1,12,Kitchen_6,mirrored,7.535901582996303,1,0.01637203980327373,0.01637203980327373,-0.1878791861165361,25,left,female,2022-09-20T11:43:00Z,1.0025485566529244,0
1,1,13,Bathroom_5,new,8.042317374995037,1,-0.11101980988674189,-0.11101980988674189,-0.33930107841724266,25,left,female,2022-09-20T11:43:00Z,1.1477788693706585,0
1,1,14,Bedroom_8,new,1.449556459003361,1,0.1978660154130535,0.1978660154130535,0.3559662656254816,25,left,female,2022-09-20T11:43:00Z,-0.7428982079056371,0
1,1,15,Office_2,new,NA,0,0.4981708450088115,0.4981708450088115,0.1726871618308523,25,left,female,2022-09-20T11:43:00Z,NA,0
1,1,16,Office_5,new,1.9435350420026225,1,0.08299743156605288,0.08299743156605288,0.3913677136030615,25,left,female,2022-09-20T11:43:00Z,-0.6012346476092684,0
1,1,17,Bathroom_4,mirrored,NA,0,0.5263061059737076,0.5263061059737076,0.02823928365510425,25,left,female,2022-09-20T11:43:00Z,NA,0
1,1,18,Bedroom_2,original,2.479393875000824,1,-0.535673084741427,-0.535673084741427,-0.30187840411184186,25,left,female,2022-09-20T11:43:00Z,-0.44756063680929814,0
1,1,19,Office_8,new,NA,0,0.2203003995549198,0.2203003995549198,0.02367960206222918,25,left,female,2022-09-20T11:43:00Z,NA,0
1,1,20,Bathroom_9,mirrored,2.361875083995983,1,0.612035030360069,0.612035030360069,0.1876190606987904,25,left,female,2022-09-20T11:43:00Z,-0.4812627666352294,0
1,1,21,Kitchen_10,original,10.519627916997706,1,-0.2299318114426077,-0.2299318114426077,0.17159995448795318,25,left,female,2022-09-20T11:43:00Z,1.8582239036654948,0
1,1,22,Bathroom_1,mirrored,1.3760656250015018,1,0.06143711587072054,0.06143711587072054,0.1872531609480714,25,left,female,2022-09-20T11:43:00Z,-0.7639739661513512,0
1,1,23,Bathroom_2,new,NA,0,0.16371814400254492,0.16371814400254492,0.3124951827897114,25,left,female,2022-09-20T11:43:00Z,NA,0
1,1,24,Kitchen_3,mirrored,2.3572703750032815,1,-0.5236674178334837,-0.5236674178334837,0.3416531971140406,25,left,female,2022-09-20T11:43:00Z,-0.4825833086434965,0
1,1,25,Kitchen_5,new,1.476802167002461,1,-0.5004721122704672,-0.5004721122704672,-0.2195360879647481,25,left,female,2022-09-20T11:43:00Z,-0.7350846626816461,0
1,1,26,Bedroom_3,mirrored,2.489372624993848,1,-0.6821160116905415,-0.6821160116905415,-0.1402605476100116,25,left,female,2022-09-20T11:43:00Z,-0.44469892316427306,0
1,1,27,Bathroom_6,new,NA,0,-0.5690384074393449,-0.5690384074393449,0.04238443700990246,25,left,female,2022-09-20T11:43:00Z,NA,0
1,1,28,Bedroom_1,mirrored,1.541473292003502,1,-0.6394282475475966,-0.6394282475475966,-0.06132193211675541,25,left,female,2022-09-20T11:43:00Z,-0.7165382274082919,0
1,1,29,Kitchen_2,new,1.9863575839990515,1,-0.5992865041667904,-0.5992865041667904,0.12974781993095957,25,left,female,2022-09-20T11:43:00Z,-0.5889539658774371,0
1,1,30,Bedroom_6,original,8.016112707999127,1,0.14132913156596205,0.14132913156596205,-0.10532028042107083,25,left,female,2022-09-20T11:43:00Z,1.1402638746911689,0
2,1,1,Bathroom_3,mirrored,5.924387790997571,1,0.6902131574918087,0.6902131574918087,-0.0161488107514226,30,right,male,2022-09-20T12:15:00Z,0.5224393164261958,0
2,1,2,Bathroom_4,new,9.520950792000804,1,-0.6781134469053953,-0.6781134469053953,-0.3035409383084682,30,right,male,2022-09-20T12:15:00Z,2.0212876031512748,0
2,1,3,Bathroom_5,mirrored,NA,0,-0.6380572275326534,-0.6380572275326534,0.3658732872045367,30,right,male,2022-09-20T12:15:00Z,NA,0
2,1,4,Bedroom_10,original,1.8485935410062664,1,-0.19595916913992273,-0.19595916913992273,0.0152543935576016,30,right,male,2022-09-20T12:15:00Z,-1.1761260157921858,0
2,1,5,Office_7,original,2.6143805000028806,1,-0.5290202343245594,-0.5290202343245594,0.3679560584483372,30,right,male,2022-09-20T12:15:00Z,-0.8569884193790785,0
2,1,6,Kitchen_2,original,3.442727624998952,1,-0.35779162698232614,-0.35779162698232614,-0.25299261780930415,30,right,male,2022-09-20T12:15:00Z,-0.5117792102625746,0
2,1,7,Office_4,new,5.178053000003274,1,0.2178326944738077,0.2178326944738077,-0.24439409616448893,30,right,male,2022-09-20T12:15:00Z,0.211408306405494,0
2,1,8,Bedroom_9,original,4.196420542000851,1,0.27082633802435085,0.27082633802435085,0.31115801474273225,30,right,male,2022-09-20T12:15:00Z,-0.1976817408035351,0
2,1,9,Bathroom_2,original,3.6713088339965902,1,0.3656614104487188,0.3656614104487188,-0.3642648022623469,30,right,male,2022-09-20T12:15:00Z,-0.41651922082596804,0
2,1,11,Bathroom_6,mirrored,NA,0,0.5380791815848759,0.5380791815848759,-0.3119818890817943,30,right,male,2022-09-20T12:15:00Z,NA,0
2,1,12,Office_8,new,5.57237191600143,1,-0.5001710542340352,-0.5001710542340352,-0.3749098143621699,30,right,male,2022-09-20T12:15:00Z,0.3757385938221928,0
2,1,13,Bedroom_5,original,NA,0,0.6120571577404286,0.6120571577404286,0.21869780057042887,30,right,male,2022-09-20T12:15:00Z,NA,0
2,1,14,Office_9,new,8.52372679200198,1,0.447446861385833,0.447446861385833,-0.17240259060017005,30,right,male,2022-09-20T12:15:00Z,1.605699864673613,0
2,1,16,Kitchen_6,original,2.9321058749992517,1,0.5063406658978314,0.5063406658978314,-0.3605115625264501,30,right,male,2022-09-20T12:15:00Z,-0.7245780782201566,0
2,1,18,Bedroom_1,new,5.957246750003833,1,0.17712282744047048,0.17712282744047048,-0.0643515560636832,30,right,male,2022-09-20T12:15:00Z,0.5361331108617076,0
2,1,20,Kitchen_8,original,7.931322500000533,1,-0.5983202333638026,-0.5983202333638026,0.34827453306268374,30,right,male,2022-09-20T12:15:00Z,1.3588185622003146,0
2,1,21,Office_1,mirrored,NA,0,0.19335856309052968,0.19335856309052968,0.02148845863843174,30,right,male,2022-09-20T12:15:00Z,NA,0
2,1,22,Kitchen_5,original,NA,0,0.05937104128714998,0.05937104128714998,-0.2329041307711336,30,right,male,2022-09-20T12:15:00Z,NA,0
2,1,23,Bedroom_4,new,2.9584202080004616,1,-0.6841739686880649,-0.6841739686880649,-0.37899633463348387,30,right,male,2022-09-20T12:15:00Z,-0.7136117214722908,0
2,1,24,Bathroom_10,new,2.075468749993888,1,-0.5267634920810969,-0.5267634920810969,-0.05905093810178419,30,right,male,2022-09-20T12:15:00Z,-1.081576992684114,0
2,1,27,Kitchen_1,new,3.346236041004886,1,-0.5094734240339168,-0.5094734240339168,-0.05195348876705918,30,right,male,2022-09-20T12:15:00Z,-0.5519915589167069,0
2,1,28,Bathroom_7,mirrored,NA,0,-0.5118854702172839,-0.5118854702172839,0.04571702855657883,30,right,male,2022-09-20T12:15:00Z,NA,0
2,1,29,Bathroom_8,mirrored,3.4014819169969996,1,-0.09819821974686992,-0.09819821974686992,0.10899881608394836,30,right,male,2022-09-20T12:15:00Z,-0.5289681372343096,0
2,1,32,Office_5,new,NA,0,-0.4543728911310967,-0.4543728911310967,-0.09458913112075208,30,right,male,2022-09-20T12:15:00Z,NA,0
2,1,34,Office_2,mirrored,9.417146332998527,1,-0.11627395646333794,-0.11627395646333794,0.3554980281510253,30,right,male,2022-09-20T12:15:00Z,1.9780276531694212,0
2,1,35,Office_10,mirrored,5.876247291002073,1,0.11608733163229268,0.11608733163229268,-0.1325024062185153,30,right,male,2022-09-20T12:15:00Z,0.5023770219744614,0
2,1,36,Office_3,mirrored,2.743998541998735,1,-0.4255253843575417,-0.4255253843575417,-0.2279017217959881,30,right,male,2022-09-20T12:15:00Z,-0.8029707975217794,0
2,1,37,Bedroom_8,original,3.820357834003517,1,-0.5567825477527952,-0.5567825477527952,0.0603788733137377,30,right,male,2022-09-20T12:15:00Z,-0.3544038517260379,0
2,1,38,Bedroom_3,new,NA,0,-0.05879266634697677,-0.05879266634697677,-0.10652097080758433,30,right,male,2022-09-20T12:15:00Z,NA,0
2,1,39,Bathroom_9,mirrored,1.8039420420027457,1,0.08135314380040748,0.08135314380040748,-0.1548458723919809,30,right,male,2022-09-20T12:15:00Z,-1.19473428784594,0
3,1,1,Kitchen_4,new,7.002819667002768,1,0.1632947635223172,0.1632947635223172,0.2857513099983214,23,right,female,2022-09-20T12:25:00Z,1.1083172114633821,0
3,1,2,Bathroom_10,mirrored,2.654920334003691,1,-0.3502743569014685,-0.3502743569014685,0.3798328685450328,23,right,female,2022-09-20T12:25:00Z,-0.49020485007675263,0
3,1,3,Bedroom_10,new,4.555143792000308,1,-0.5072629001566733,-0.5072629001566733,-0.01420414861867502,23,right,female,2022-09-20T12:25:00Z,0.20841967795905333,0
3,1,4,Kitchen_1,new,2.2349847500008764,1,0.34342691366607064,0.34342691366607064,0.30589526172118686,23,right,female,2022-09-20T12:25:00Z,-0.6445957970702768,0
3,1,5,Bathroom_2,mirrored,2.907961749995593,1,0.20329417316030823,0.20329417316030823,0.3077753718311152,23,right,female,2022-09-20T12:25:00Z,-0.3971731915752664,0
3,1,6,Bedroom_5,mirrored,3.0188571249964298,1,0.0448591774405982,0.0448591774405982,-0.28355325865388037,23,right,female,2022-09-20T12:25:00Z,-0.3564020766333461,0
3,1,7,Office_1,new,10.960432208004931,1,0.40098704400412216,0.40098704400412216,-9.0672818137854e-4,23,right,female,2022-09-20T12:25:00Z,2.563348819441324,0
3,1,8,Kitchen_8,mirrored,NA,0,0.29549651979099967,0.29549651979099967,-0.16262548483650754,23,right,female,2022-09-20T12:25:00Z,NA,0
3,1,9,Bathroom_6,original,1.412626208999427,1,-0.12805113141993518,-0.12805113141993518,0.24277517045516525,23,right,female,2022-09-20T12:25:00Z,-0.9469391057825379,0
3,1,10,Office_4,new,4.337304749999021,1,-0.3876491098010492,-0.3876491098010492,-0.3709300906739321,23,right,female,2022-09-20T12:25:00Z,0.128330308855921,0
3,1,11,Office_2,mirrored,1.971588000000338,1,0.08443178945114249,0.08443178945114249,-0.38764351522097584,23,right,female,2022-09-20T12:25:00Z,-0.7414346343032918,0
3,1,12,Kitchen_3,mirrored,3.0107295409979997,1,-0.1047274458262859,-0.1047274458262859,0.19410707714476497,23,right,female,2022-09-20T12:25:00Z,-0.35939021442897195,0
3,1,13,Office_7,new,NA,0,0.49260733318452327,0.49260733318452327,-0.00931956185100352,23,right,female,2022-09-20T12:25:00Z,NA,0
3,1,14,Office_5,original,1.714667708001798,1,-0.5051282258185819,-0.5051282258185819,-0.0257907987093709,23,right,female,2022-09-20T12:25:00Z,-0.8358923766203646,0
3,1,15,Bedroom_6,new,2.4459473750030156,1,0.3605232281126099,0.3605232281126099,0.3357879082202965,23,right,female,2022-09-20T12:25:00Z,-0.5670345693604057,0
3,1,16,Bedroom_8,original,NA,0,-0.11896269317312846,-0.11896269317312846,-0.3982431404896644,23,right,female,2022-09-20T12:25:00Z,NA,0
3,1,17,Kitchen_2,new,1.8297672499975304,1,-0.6927484988110232,-0.6927484988110232,-0.06954418198323775,23,right,female,2022-09-20T12:25:00Z,-0.7935755833687526,0
3,1,18,Kitchen_5,original,9.01239170900226,1,0.03100582486719361,0.03100582486719361,0.3921155701010332,23,right,female,2022-09-20T12:25:00Z,1.847144170728478,0
3,1,19,Bathroom_1,mirrored,5.0987288749965956,1,-0.574962803462562,-0.574962803462562,-0.2305264760510578,23,right,female,2022-09-20T12:25:00Z,0.4082708430720049,0
3,1,20,Bedroom_2,original,0.9614867919954122,1,0.19213186318918216,0.19213186318918216,-0.2133600581250709,23,right,female,2022-09-20T12:25:00Z,-1.112802263063559,0
3,1,21,Bedroom_4,mirrored,NA,0,0.3563961529996227,0.3563961529996227,0.2268570152018352,23,right,female,2022-09-20T12:25:00Z,NA,0
3,1,22,Bathroom_9,mirrored,1.8298494999980903,1,0.48529819647490463,0.48529819647490463,0.16472496867031353,23,right,female,2022-09-20T12:25:00Z,-0.7935453438368806,0
3,1,23,Bathroom_7,new,1.65080866599601,1,0.3016613585595412,0.3016613585595412,-0.08832794342241002,23,right,female,2022-09-20T12:25:00Z,-0.8593704012149814,0
3,1,24,Bedroom_7,original,4.044138874996861,1,0.6715879372012181,0.6715879372012181,-0.12458988911738106,23,right,female,2022-09-20T12:25:00Z,0.020546737298752827,0
3,1,25,Bedroom_3,original,NA,0,-0.2985648792649779,-0.2985648792649779,-0.39694942359026175,23,right,female,2022-09-20T12:25:00Z,NA,0
3,1,26,Bathroom_4,original,9.204752500001632,1,-0.4226860729393267,-0.4226860729393267,-0.09634423121097424,23,right,female,2022-09-20T12:25:00Z,1.9178663619839285,0
3,1,27,Kitchen_9,mirrored,3.048519167001359,1,0.5359790132884469,0.5359790132884469,-0.3876633268990265,23,right,female,2022-09-20T12:25:00Z,-0.34549671178845587,0
3,1,28,Bedroom_9,original,NA,0,-0.49309269990129767,-0.49309269990129767,-0.175264552890327,23,right,female,2022-09-20T12:25:00Z,NA,0
3,1,29,Kitchen_6,new,6.6937727499971515,1,0.4704916161487298,0.4704916161487298,-0.0606013153578831,23,right,female,2022-09-20T12:25:00Z,0.99469491318821035,0
3,1,30,Office_8,original,4.115867582993815,1,-0.518317530311222,-0.518317530311222,-0.3725902452808876,23,right,female,2022-09-20T12:25:00Z,0.04691807513278938,0
4,1,1,Bathroom_1,original,NA,0,-0.11568819060810798,-0.11568819060810798,-0.12995225518980047,29,right,female,2022-09-20T12:35:00Z,NA,0
4,1,2,Bathroom_8,mirrored,2.075755500001833,1,-0.16089804177851277,-0.16089804177851277,0.13169445204869606,29,right,female,2022-09-20T12:35:00Z,-0.22803954983063857,0
4,1,3,Bedroom_2,original,1.3897293749978417,1,0.3135318866258656,0.3135318866258656,-0.16959484586915044,29,right,female,2022-09-20T12:35:00Z,-0.5371987843530268,0
4,1,4,Bedroom_4,original,1.3465255420014728,1,-0.4702380351704055,-0.4702380351704055,-0.2469168006571199,29,right,female,2022-09-20T12:35:00Z,-0.5566686900180812,0
4,1,5,Kitchen_8,mirrored,1.3906925830015098,1,-0.11132388571485186,-0.11132388571485186,-0.17698034037259128,29,right,female,2022-09-20T12:35:00Z,-0.5367647124740613,0
4,1,6,Bathroom_3,original,1.1182929589995183,1,-0.6356834820210253,-0.6356834820210253,0.2764628709964608,29,right,female,2022-09-20T12:35:00Z,-0.6595222229699657,0
4,1,7,Bathroom_10,new,5.21458595799777,1,0.46254178714037875,0.46254178714037875,-0.16546585170344652,29,right,female,2022-09-20T12:35:00Z,1.1864815395578092,0
4,1,8,Kitchen_6,original,3.700552583999525,1,0.4928514731863744,0.4928514731863744,-0.01457625383623872,29,right,female,2022-09-20T12:35:00Z,0.5041789538597458,0
4,1,9,Bathroom_4,mirrored,1.1257805000059309,1,-0.14844654532488488,-0.14844654532488488,0.3229953623895782,29,right,female,2022-09-20T12:35:00Z,-0.6561479455749408,0
4,1,10,Bedroom_10,mirrored,NA,0,-0.4720161341928508,-0.4720161341928508,-0.00429463939055829,29,right,female,2022-09-20T12:35:00Z,NA,0
4,1,11,Bedroom_9,mirrored,2.504637667007046,1,-0.544969008556006,-0.544969008556006,-0.06559630517703835,29,right,female,2022-09-20T12:35:00Z,-0.03476282520027073,0
4,1,12,Kitchen_5,new,1.3006199160008691,1,-0.43567528634058456,-0.43567528634058456,-0.2106044359965644,29,right,female,2022-09-20T12:35:00Z,-0.5773561648493568,0
4,1,13,Kitchen_7,new,NA,0,0.634677999657154,0.634677999657154,-0.1541178832947342,29,right,female,2022-09-20T12:35:00Z,NA,0
4,1,14,Bathroom_5,original,0.15505120800662553,0,-0.06340733231030482,-0.06340733231030482,-0.08962330679523733,29,right,female,2022-09-20T12:35:00Z,-1.0936093102441349,0
4,1,15,Office_8,new,2.6832199999989825,1,0.2955233900341169,0.2955233900341169,-0.3899881004061111,29,right,female,2022-09-20T12:35:00Z,0.045715709588310664,0
4,1,17,Bathroom_2,mirrored,3.734905917001015,1,0.26592667768601297,0.26592667768601297,0.32533424991875187,29,right,female,2022-09-20T12:35:00Z,0.5196603615597392,0
4,1,18,Bedroom_5,original,2.4462837079991004,1,0.15376348984525356,0.15376348984525356,0.33952015511317174,29,right,female,2022-09-20T12:35:00Z,-0.061060169631785274,0
4,1,19,Office_5,new,2.381361666994053,1,-0.1740946446086501,-0.1740946446086501,-0.2217600349269191,29,right,female,2022-09-20T12:35:00Z,-0.09031743516323251,0
4,1,20,Office_10,mirrored,0.8581572499970207,1,-0.02299448275673077,-0.02299448275673077,0.02664101188565687,29,right,female,2022-09-20T12:35:00Z,-0.7767529722605747,0
4,1,21,Bedroom_6,new,1.2190353339974536,1,0.13336666026742794,0.13336666026742794,-0.06454180737661563,29,right,female,2022-09-20T12:35:00Z,-0.6141224424030844,0
4,1,22,Kitchen_10,new,1.399202957996749,1,0.0772615095136121,0.0772615095136121,-0.21191476100210835,29,right,female,2022-09-20T12:35:00Z,-0.5329294926141597,0
4,1,23,Office_4,mirrored,1.3969566660016426,1,0.6259546800945635,0.6259546800945635,0.1267541331212093,29,right,female,2022-09-20T12:35:00Z,-0.5339417892139675,0
4,1,24,Bathroom_6,new,1.416454624995822,1,-0.4810490284655585,-0.4810490284655585,-0.25631481766547953,29,right,female,2022-09-20T12:35:00Z,-0.5251549896189021,0
4,1,25,Office_6,new,1.1463039579975884,1,0.03302214534595749,0.03302214534595749,0.10880052230203507,29,right,female,2022-09-20T12:35:00Z,-0.6468990025227846,0
4,1,26,Bedroom_3,original,7.218659083002421,1,-0.25220813824814603,-0.25220813824814603,-0.08271552962377221,29,right,female,2022-09-20T12:35:00Z,2.089621654301579,0
4,1,27,Bathroom_9,new,2.3301600420018076,1,0.43242158681025855,0.43242158681025855,0.31577569043648535,29,right,female,2022-09-20T12:35:00Z,-0.11339156399296602,0
4,1,28,Office_2,original,NA,0,0.6611510401508034,0.6611510401508034,-0.3611922163773006,29,right,female,2022-09-20T12:35:00Z,NA,0
4,1,29,Office_3,mirrored,5.122212041998864,1,0.21493314430757057,0.21493314430757057,0.31667276096182917,29,right,female,2022-09-20T12:35:00Z,1.1448530240841588,0
4,1,30,Kitchen_3,original,NA,0,0.20754425709985608,0.20754425709985608,-0.06250980188940647,29,right,female,2022-09-20T12:35:00Z,NA,0
5,1,1,Kitchen_6,new,NA,0,0.27566083504110805,0.27566083504110805,-0.1463782704126546,22,right,female,2022-09-20T12:42:00Z,NA,0
5,1,2,Kitchen_2,new,NA,0,0.6481019090477705,0.6481019090477705,-0.03963876282728351,22,right,female,2022-09-20T12:42:00Z,NA,0
5,1,3,Kitchen_1,new,2.7053503339993767,1,0.39576600992692873,0.39576600992692873,-0.02059545505068555,22,right,female,2022-09-20T12:42:00Z,-0.6824587064154418,0
5,1,4,Office_4,original,6.2952060000025085,1,0.47970638112442754,0.47970638112442754,-0.07514757535749095,22,right,female,2022-09-20T12:42:00Z,0.24329972222629656,0
5,1,5,Bedroom_2,original,3.653218708001077,1,0.6688981486134047,0.6688981486134047,-0.37473738857615985,22,right,female,2022-09-20T12:42:00Z,-0.43802070719860975,0
5,1,6,Kitchen_7,new,11.92918958300288,1,-0.4760149389780095,-0.4760149389780095,-0.05556997345545261,22,right,female,2022-09-20T12:42:00Z,1.6962015305596752,0
5,1,7,Bedroom_10,original,12.733127291998244,1,0.1891086204300323,0.1891086204300323,0.20807359087388388,22,right,female,2022-09-20T12:42:00Z,1.9035224313005177,0
5,1,8,Bedroom_1,mirrored,3.6701694170042174,1,0.5340519244635709,0.5340519244635709,0.280569701442385,22,right,female,2022-09-20T12:42:00Z,-0.4336494279074337,0
5,1,9,Bathroom_3,mirrored,6.7658747079985915,1,-0.618067398663159,-0.618067398663159,-0.35117949665802334,22,right,female,2022-09-20T12:42:00Z,0.3646766142422417,0
5,1,10,Bedroom_9,mirrored,3.53859016700153,1,-0.4438433122718933,-0.4438433122718933,-0.17059189439683667,22,right,female,2022-09-20T12:42:00Z,-0.46758132129187374,0
5,1,11,Office_2,new,2.091986542000086,1,-0.27831878719327896,-0.27831878719327896,-0.310209958633414,22,right,female,2022-09-20T12:42:00Z,-0.840634063058459,0
5,1,12,Kitchen_4,original,3.25215308299812,1,0.05284118894530676,0.05284118894530676,0.1524746634415399,22,right,female,2022-09-20T12:42:00Z,-0.5414482311241999,0
5,1,13,Bathroom_9,new,NA,0,0.6184754309782245,0.6184754309782245,-0.11221207996521826,22,right,female,2022-09-20T12:42:00Z,NA,0
5,1,14,Kitchen_9,new,1.6239797919988632,1,-0.3304857298346065,-0.3304857298346065,-0.36813515190107776,22,right,female,2022-09-20T12:42:00Z,-0.9613244845642469,0
5,1,15,Office_3,original,6.727658709001844,1,-0.4268819745498939,-0.4268819745498939,-0.00561712695845079,22,right,female,2022-09-20T12:42:00Z,0.354821403762542,0
